Estimated Position_x,Estimated Position_y,Measured Position_x,Measured Position_y,Waypoints_x,Waypoints_y,Lidar_x,Lidar_y
,,,,,,-0.0477791844,0.0410337248
,,,,,,-0.042387134,0.0548085938
,,,,,,-0.0373543441,0.0676595452
,,,,,,-0.0326411286,0.0796851114
,,,,,,-0.0282521091,0.0909388011
,,,,,,-0.0240963297,0.1015454714
,,,,,,-0.0201957142,0.1115313301
,,,,,,-0.0164950538,0.1209782233
,,,,,,-0.0130027679,0.1299150289
,,,,,,-0.0096763599,0.1384036862
,,,,,,-0.0065266686,0.1464652486
,,,,,,-0.0035108177,0.1541537387
,,,,,,-0.0006509355,0.161478455
,,,,,,0.0020876578,0.1684822918
,,,,,,0.0047207011,0.175193213
,,,,,,0.0072302253,0.1816187991
,,,,,,0.0096425133,0.1877898627
,,,,,,0.0119781019,0.1937312448
,,,,,,0.0142077386,0.1994420638
,,,,,,0.0163591403,0.2049486261
,,,,,,0.0184371777,0.2102645914
,,,,,,0.0204464834,0.2154025806
,,,,,,0.0224053121,0.2203795772
,,,,,,0.0242859615,0.2251939389
,,,,,,0.0261105052,0.2298629559
,,,,,,0.0278823070,0.2343957323
,,,,,,0.0296044342,0.2388006909
,,,,,,0.0312801170,0.2430857659
,,,,,,0.0329119302,0.2472581973
,,,,,,0.0345025874,0.2513248177
,,,,,,0.0360545419,0.2552919703
,,,,,,0.0375699136,0.2591655397
,,,,,,0.0390508715,0.2629510761
,,,,,,0.0404995572,0.2666537950
,,,,,,0.0419178158,0.2702785534
,,,,,,0.0433074120,0.2738299214
,,,,,,0.0446700147,0.2773122011
,,,,,,0.0460068710,0.280729413
,,,,,,0.047319815,0.2840854328
,,,,,,0.0486104883,0.2873838956
,,,,,,0.0498799411,0.2906282012
,,,,,,0.0511294387,0.2938216033
,,,,,,0.0523602606,0.2969671951
,,,,,,0.0535819481,0.3000679156
,,,,,,0.0547783954,0.3031264272
,,,,,,0.0559596265,0.3061455535
,,,,,,0.0571264446,0.3091278559
,,,,,,0.0582794125,0.3120758169
,,,,,,0.0594200667,0.314991761
,,,,,,0.0605489653,0.3178779788
,,,,,,0.0616669928,0.3207366586
,,,,,,0.0627753101,0.3235698686
,,,,,,0.0638741992,0.32637972
,,,,,,0.0649649509,0.3291681168
,,,,,,0.0660478436,0.3319370626
,,,,,,0.0671235715,0.3346884524
,,,,,,0.0681933958,0.3374240038
,,,,,,0.0692573679,0.3401456523
,,,,,,0.0703168582,0.3428549890
,,,,,,0.0713722476,0.3455538035
,,,,,,0.0724241764,0.3482437988
,,,,,,0.0734733955,0.3509266192
,,,,,,0.0745206371,0.3536038881
,,,,,,0.0755666149,0.3562772134
,,,,,,0.0766157954,0.3589467458
,,,,,,0.0776592756,0.3616177223
,,,,,,0.0787029449,0.3642898725
,,,,,,0.0797484519,0.3669643908
,,,,,,0.0807961896,0.36964298
,,,,,,0.0818500459,0.3723256704
,,,,,,0.0829014429,0.3750185778
,,,,,,0.0839570709,0.3777205321
,,,,,,0.0850223275,0.3804305756
,,,,,,0.0860860385,0.3831569144
,,,,,,0.0871562449,0.3858973481
,,,,,,0.0882374470,0.3886512471
,,,,,,0.0893204070,0.3914265803
,,,,,,0.0904167468,0.3942182899
,,,,,,0.0915155448,0.3970360692
,,,,,,0.0926291459,0.399873991
,,,,,,0.0937473929,0.4027419415
,,,,,,0.0948813318,0.4056345258
,,,,,,0.0960234177,0.4085603652
,,,,,,0.0971806998,0.4115169102
,,,,,,0.0983523204,0.4145078836
,,,,,,0.0995385249,0.4175363595
,,,,,,0.1007400777,0.4206051665
,,,,,,0.1019548404,0.4237201324
,,,,,,0.1031860653,0.4268823153
,,,,,,0.104458176,0.4300707676
,,,,,,0.1057288327,0.4333329385
,,,,,,0.107019647,0.4366519719
,,,,,,0.1083333288,0.4400299746
,,,,,,0.1096732801,0.4434683096
,,,,,,0.1110565782,0.4469514331
,,,,,,0.1124424348,0.4505353946
,,,,,,0.1138883679,0.4541539481
,,,,,,0.1153277042,0.4579015206
,,,,,,0.116838012,0.4616807542
,,,,,,0.1183413132,0.4656095413
,,,,,,0.1199201559,0.4695768727
,,,,,,0.1215010589,0.4737034307
,,,,,,0.1231553630,0.4778882212
,,,,,,0.0279094022,-0.0362691531
,,,,,,0.0262130349,-0.0260611178
,,,,,,0.0244680142,-0.0164251989
,,,,,,0.0229004576,-0.0069712951
,,,,,,0.0212683195,0.0019667591
,,,,,,0.0197993794,0.0107502419
,,,,,,0.0182741037,0.0190968978
,,,,,,0.0168834069,0.0272899234
,,,,,,0.0154680964,0.0351419513
,,,,,,0.0141423352,0.0428177029
,,,,,,0.012859976,0.0502758840
,,,,,,0.0116128080,0.0575234125
,,,,,,0.0103962494,0.06457082
,,,,,,0.0091567308,0.0713771573
,,,,,,0.0079996374,0.0780667383
,,,,,,0.0068646489,0.0845878381
,,,,,,0.0057547853,0.0909551348
,,,,,,0.0046698392,0.0971790288
,,,,,,0.0036083856,0.1032680232
,,,,,,0.0025692234,0.1092302028
,,,,,,0.0015519220,0.1150737082
,,,,,,0.0005528603,0.1208035908
,,,,,,-0.0004261088,0.1264288431
,,,,,,-0.0013898846,0.131952805
,,,,,,-0.002335117,0.1373846212
,,,,,,-0.0032672571,0.1427266935
,,,,,,-0.0041830022,0.1479872478
,,,,,,-0.0050870929,0.1531687698
,,,,,,-0.005976852,0.1582783123
,,,,,,-0.0068543705,0.1633195948
,,,,,,-0.0077229509,0.1682955648
,,,,,,-0.0085792811,0.1732127123
,,,,,,-0.0094257234,0.1780740843
,,,,,,-0.0102648912,0.1828825830
,,,,,,-0.0110943710,0.1876434649
,,,,,,-0.0119158914,0.1923597377
,,,,,,-0.0127301011,0.197034832
,,,,,,-0.0135375853,0.2016720901
,,,,,,-0.014340876,0.2062740010
,,,,,,-0.0151373830,0.2108449785
,,,,,,-0.0159289288,0.2153875814
,,,,,,-0.0167159729,0.2199048365
,,,,,,-0.0174989436,0.2243997073
,,,,,,-0.0182785586,0.2288750093
,,,,,,-0.0190553762,0.2333335654
,,,,,,-0.0198296803,0.2377782289
,,,,,,-0.0206021167,0.2422117183
,,,,,,-0.021373034,0.2466367993
,,,,,,-0.0221430365,0.2510561569
,,,,,,-0.0229124625,0.2554725184
,,,,,,-0.0236818534,0.2598885618
,,,,,,-0.024451751,0.2643069695
,,,,,,-0.025222462,0.2687304637
,,,,,,-0.0259945302,0.2731617429
,,,,,,-0.0267684123,0.2776035376
,,,,,,-0.0275446552,0.2820585967
,,,,,,-0.0283235983,0.2865297178
,,,,,,-0.0291059664,0.2910197147
,,,,,,-0.0298922145,0.2955314695
,,,,,,-0.0306848188,0.3000679156
,,,,,,-0.0314801384,0.3046320790
,,,,,,-0.0322808693,0.3092269867
,,,,,,-0.0330874587,0.3138557773
,,,,,,-0.0339005731,0.3185216845
,,,,,,-0.0347206475,0.3232280256
,,,,,,-0.0355483852,0.3279782412
,,,,,,-0.0363844244,0.3327758873
,,,,,,-0.0372293317,0.3376246378
,,,,,,-0.0380838021,0.3425283193
,,,,,,-0.0389483849,0.3474908853
,,,,,,-0.0398240327,0.3525165200
,,,,,,-0.0407115021,0.3576095601
,,,,,,-0.0416114331,0.3627745074
,,,,,,-0.0425246869,0.3680161167
,,,,,,-0.0434521267,0.3733393713
,,,,,,-0.0443946612,0.3787495122
,,,,,,-0.0453532565,0.384252063
,,,,,,-0.0463288893,0.3898528385
,,,,,,-0.0473225002,0.3955579504
,,,,,,-0.0483354229,0.4013739816
,,,,,,-0.049371938,0.4073090294
,,,,,,-0.0504276242,0.4133683227
,,,,,,-0.0515061483,0.4195604976
,,,,,,-0.0526091524,0.4258939483
,,,,,,-0.0537381572,0.4323775432
,,,,,,-0.0548980404,0.4390223481
,,,,,,-0.0560848781,0.4458358384
,,,,,,-0.0573028637,0.4528299787
,,,,,,-0.0585567119,0.4600179588
,,,,,,-0.0598444997,0.4674101882
,,,,,,-0.0611696113,0.4750207694
,,,,,,-0.0625381403,0.4828665644
,,,,,,-0.0639476688,0.490960326
,,,,,,-0.0654056730,0.4993221538
,,,,,,-0.0669113500,0.5079681125
,,,,,,-0.0684722605,0.5169213757
,,,,,,-0.0700882655,0.5262013533
,,,,,,-0.071855675,0.535904169
,,,,,,-0.0730325132,0.5454596043
,,,,,,-0.0619533376,0.5450466649
,,,,,,-0.05348833,0.5465013933
,,,,,,-0.0452635728,0.5479172034
,,,,,,-0.0372649233,0.5492973647
,,,,,,-0.0295404792,0.5507041429
,,,,,,-0.0219454327,0.5520142729
,,,,,,-0.0145446724,0.5533022874
,,,,,,-0.0073185327,0.5545618622
,,,,,,-0.0002551377,0.5557931596
,,,,,,0.0066551955,0.5569977594
,,,,,,0.013421533,0.5581771504
,,,,,,0.0200532644,0.5593316448
,,,,,,0.0265559155,0.5604656072
,,,,,,0.0329399797,0.5615765709
,,,,,,0.0392090871,0.5626702946
,,,,,,0.0453735953,0.563743006
,,,,,,0.051436197,0.5648009442
,,,,,,0.0574063658,0.5658401582
,,,,,,0.0632867716,0.5668662554
,,,,,,0.0690855361,0.5678760157
,,,,,,0.1435319170,0.1561600756
,,,,,,0.1415992158,0.1585963443
,,,,,,0.1396741876,0.1609776546
,,,,,,0.1377882576,0.1633577126
,,,,,,0.1359037543,0.165683909
,,,,,,0.1340557082,0.1680113161
,,,,,,0.1322076918,0.1702925564
,,,,,,0.1303903548,0.1725728271
,,,,,,0.1285761773,0.1748193932
,,,,,,0.1267841972,0.1770596029
,,,,,,0.1250057718,0.1792853856
,,,,,,0.1232386111,0.1814969147
,,,,,,0.1214806275,0.1836946894
,,,,,,0.1197203937,0.1858696121
,,,,,,0.1179777275,0.1880452324
,,,,,,0.1162471635,0.1902176843
,,,,,,0.1145149228,0.1923759607
,,,,,,0.1127866833,0.1945282081
,,,,,,0.1110619006,0.1966762544
,,,,,,0.1093401409,0.1988219373
,,,,,,0.1076258058,0.2009709252
,,,,,,0.1059031464,0.2031125182
,,,,,,0.1041905709,0.2052634135
,,,,,,0.1024629872,0.2074065661
,,,,,,0.1007460133,0.2095630251
,,,,,,0.0990100915,0.2117138428
,,,,,,0.0972829814,0.2138802223
,,,,,,0.0955360477,0.2160452692
,,,,,,0.093793466,0.2182265392
,,,,,,0.092045554,0.2204196543
,,,,,,0.0902712128,0.2226147683
,,,,,,0.0884998715,0.2248307557
,,,,,,0.0867185077,0.2270621503
,,,,,,0.0849095985,0.2293024083
,,,,,,0.0830970554,0.2315657654
,,,,,,0.0812703040,0.2338490144
,,,,,,0.079427839,0.2361536587
,,,,,,0.0775686281,0.2384814848
,,,,,,0.0756726701,0.2408270526
,,,,,,0.0737680209,0.2432039814
,,,,,,0.0718410032,0.2456092688
,,,,,,0.0698903709,0.2480450137
,,,,,,0.0679142356,0.2505132016
,,,,,,0.0659106113,0.2530159248
,,,,,,0.0638777917,0.2555554952
,,,,,,0.0618133644,0.2581341757
,,,,,,0.0597158998,0.2607546384
,,,,,,0.057582573,0.2634193720
,,,,,,0.0554107371,0.2661311195
,,,,,,0.0531993742,0.2688931208
,,,,,,0.0509450951,0.2717083374
,,,,,,0.0486453436,0.2745801205
,,,,,,0.0462969985,0.2775119700
,,,,,,0.0438975776,0.2805077168
,,,,,,0.0414436068,0.2835713300
,,,,,,0.038931575,0.2867070784
,,,,,,0.0363581107,0.2899195504
,,,,,,0.0337191036,0.2932136196
,,,,,,0.0310102531,0.2965945285
,,,,,,0.0281897435,0.3000679156
,,,,,,0.0253262813,0.303640517
,,,,,,0.0223786031,0.3073182314
,,,,,,0.0193409284,0.3111081155
,,,,,,0.0162072434,0.3150177965
,,,,,,0.0129709576,0.319055541
,,,,,,0.0096248491,0.3232303317
,,,,,,0.0061610434,0.3275519484
,,,,,,0.0025709236,0.3320310634
,,,,,,-0.0011544967,0.3366792781
,,,,,,-0.0050257425,0.3415093939
,,,,,,-0.009053459,0.3465353120
,,,,,,-0.0139893456,0.3519295767
,,,,,,-0.0151606526,0.3566678488
,,,,,,-0.0118470241,0.3603672976
,,,,,,-0.0076417731,0.3637439925
,,,,,,-0.0035423033,0.3670352582
,,,,,,0.000457642,0.3702462310
,,,,,,0.0043641902,0.3733816173
,,,,,,0.0081837464,0.3764455689
,,,,,,0.0119216217,0.3794421553
,,,,,,0.0156152555,0.3823627192
,,,,,,0.0191893693,0.3852411589
,,,,,,0.0226957523,0.3880635773
,,,,,,0.0261404998,0.3908322517
,,,,,,0.0295268610,0.3935503242
,,,,,,0.0328834623,0.3962083333
,,,,,,0.0361472247,0.3988411067
,,,,,,0.0393645689,0.4014308513
,,,,,,0.0425687482,0.4039630445
,,,,,,0.0456846593,0.4064827275
,,,,,,0.0487654881,0.4089649082
,,,,,,0.0518336852,0.4113989083
,,,,,,0.0548327849,0.4138231700
,,,,,,0.0578299595,0.4161984213
,,,,,,0.0607596003,0.4185716789
,,,,,,0.0636906035,0.4208991377
,,,,,,0.0665639267,0.4232262169
,,,,,,0.069436087,0.4255145933
,,,,,,0.0722650421,0.427799581
,,,,,,0.0750861436,0.4300565056
,,,,,,0.0778886906,0.4322967057
,,,,,,0.0806734961,0.4345225663
,,,,,,0.0834418651,0.4367360675
,,,,,,0.0861810042,0.4389528037
,,,,,,0.0889219858,0.4411464471
,,,,,,0.0916579074,0.4433258835
,,,,,,0.0943759369,0.4455074756
,,,,,,0.0970864456,0.4476839532
,,,,,,0.0997916497,0.4498560922
,,,,,,0.1024938869,0.4520244127
,,,,,,0.1052002604,0.4541834140
,,,,,,0.1078973280,0.4563528915
,,,,,,0.1106061297,0.4585096449
,,,,,,0.1133051203,0.4606853815
,,,,,,0.1160209257,0.4628476799
,,,,,,0.1187296205,0.4650338493
,,,,,,0.1214579154,0.4672089188
,,,,,,0.1241846918,0.4694086976
,,,,,,0.1269317361,0.4716032467
,,,,,,0.0658261341,0.0268352300
,,,,,,0.0603325928,0.0285418765
,,,,,,0.0547837368,0.0302571579
,,,,,,0.0491846797,0.0319968588
,,,,,,0.0435208095,0.0337467601
,,,,,,0.037798453,0.0355239562
,,,,,,0.0320021538,0.0373147176
,,,,,,0.0261373222,0.0391344465
,,,,,,0.0201901958,0.0409732833
,,,,,,0.0141624113,0.0428416287
,,,,,,0.0080460688,0.0447380949
,,,,,,0.001834862,0.0466638604
,,,,,,-0.0044774099,0.0486207118
,,,,,,-0.0109017345,0.0506059305
,,,,,,-0.0174437150,0.0526232924
,,,,,,-0.0240616657,0.054722536
,,,,,,-0.0308532367,0.056817482
,,,,,,-0.0377872725,0.058950342
,,,,,,-0.0448687182,0.0611273774
,,,,,,-0.0520996451,0.0633574233
,,,,,,-0.0594468490,0.0656777166
,,,,,,-0.0670398449,0.067994213
,,,,,,-0.0747250658,0.0704403872
,,,,,,-0.0827224933,0.0728610233
,,,,,,-0.0908086087,0.0754346270
,,,,,,-0.0992571366,0.0779805085
,,,,,,-0.1078135555,0.0806885812
,,,,,,-0.117836013,0.0827152204
,,,,,,-0.1204320078,0.0895065195
,,,,,,-0.1167815285,0.0998529411
,,,,,,-0.1137845733,0.1095044833
,,,,,,-0.1109078014,0.118803523
,,,,,,-0.1081278928,0.1277826801
,,,,,,-0.1054264968,0.1364690418
,,,,,,-0.1028292996,0.1448666512
,,,,,,-0.1003112780,0.1530034722
,,,,,,-0.097867824,0.1608959184
,,,,,,-0.0954943692,0.1685593144
,,,,,,-0.0931742387,0.1760126308
,,,,,,-0.0909325896,0.1832577094
,,,,,,-0.0887490206,0.1903135499
,,,,,,-0.0866198076,0.197191647
,,,,,,-0.0845417159,0.2039026240
,,,,,,-0.0825122261,0.2104562561
,,,,,,-0.0805284963,0.2168618522
,,,,,,-0.0785875597,0.2231282085
,,,,,,-0.0766869638,0.2292634798
,,,,,,-0.0748246638,0.2352752772
,,,,,,-0.0729982074,0.2411708893
,,,,,,-0.0712055721,0.2469571198
,,,,,,-0.0694448121,0.252640404
,,,,,,-0.0677141074,0.2582268274
,,,,,,-0.0660115475,0.2637221819
,,,,,,-0.0643356793,0.2691319163
,,,,,,-0.0626846366,0.2744612678
,,,,,,-0.0610568040,0.2797151935
,,,,,,-0.0594508912,0.2848984016
,,,,,,-0.0578656182,0.2900154032
,,,,,,-0.0562994571,0.2950705283
,,,,,,-0.0547423264,0.3000679156
,,,,,,-0.0532110062,0.3050113936
,,,,,,-0.0516949939,0.3099049445
,,,,,,-0.0501935831,0.3147522734
,,,,,,-0.0487049654,0.3195569109
,,,,,,-0.0472288843,0.3243223571
,,,,,,-0.0457638138,0.3290519285
,,,,,,-0.0443091023,0.3337489177
,,,,,,-0.0428632272,0.3384164320
,,,,,,-0.0414258391,0.3430576473
,,,,,,-0.0399955477,0.3476755288
,,,,,,-0.0385718116,0.3522731123
,,,,,,-0.0371535561,0.3568532935
,,,,,,-0.0357397929,0.3614189292
,,,,,,-0.0343294180,0.3659728017
,,,,,,-0.0329220489,0.3705178385
,,,,,,-0.0315164323,0.3750567304
,,,,,,-0.0301119179,0.3795923066
,,,,,,-0.0287072795,0.3841272161
,,,,,,-0.0273019696,0.3886643115
,,,,,,-0.0258949491,0.3932062964
,,,,,,-0.0244809435,0.3977542473
,,,,,,-0.0230698729,0.4023150452
,,,,,,-0.0216541392,0.4068890385
,,,,,,-0.0202332535,0.4114792314
,,,,,,-0.0188059064,0.4160883238
,,,,,,-0.0173670745,0.4207172237
,,,,,,-0.0159267387,0.4253741886
,,,,,,-0.0144770357,0.4300590192
,,,,,,-0.013011417,0.4347717192
,,,,,,-0.0115429076,0.4395231721
,,,,,,-0.0100612544,0.4443116824
,,,,,,-0.0085616567,0.4491382161
,,,,,,-0.0070547233,0.4540135063
,,,,,,-0.0055262384,0.4589328443
,,,,,,-0.003988583,0.4639089828
,,,,,,-0.0024270727,0.4689365897
,,,,,,-0.0008538158,0.4740292894
,,,,,,0.0007448228,0.4791822623
,,,,,,0.0023608103,0.484407096
,,,,,,0.0040022088,0.4897032068
,,,,,,0.0056685013,0.4950769706
,,,,,,0.0073605499,0.5005340672
,,,,,,0.0090799399,0.5060799285
,,,,,,0.0108240899,0.5117243915
,,,,,,0.0125952792,0.5174734341
,,,,,,0.0144413477,0.5232862722
,,,,,,0.0162805874,0.5292548068
,,,,,,0.0181541323,0.5353475134
,,,,,,0.0200674436,0.5415686705
,,,,,,0.0220262381,0.5479224197
,,,,,,0.0240645057,0.5543781533
,,,,,,0.0261009746,0.5610479076
,,,,,,0.0282496844,0.5678008310
,,,,,,0.0303766479,0.5748271605
,,,,,,0.0326376647,0.5819318867
,,,,,,0.0348740805,0.5893554128
,,,,,,0.0372539818,0.5968722662
,,,,,,0.0396255774,0.6047322809
,,,,,,0.0421357189,0.6127282881
,,,,,,0.1694155317,0.1992378795
,,,,,,0.1687402865,0.2020313657
,,,,,,0.168058672,0.2046861502
,,,,,,0.1674278492,0.2073004309
,,,,,,0.1667852565,0.2097874755
,,,,,,0.1661898734,0.2122404051
,,,,,,0.1655841576,0.2145848219
,,,,,,0.1650176583,0.2168939483
,,,,,,0.1644485594,0.2191182845
,,,,,,0.1639066009,0.2213005443
,,,,,,0.1633796323,0.2234296407
,,,,,,0.1628653275,0.2255070153
,,,,,,0.1356488522,0.3344090118
,,,,,,0.1351281721,0.3364858912
,,,,,,0.1345967335,0.3386134366
,,,,,,0.1340517824,0.3407956235
,,,,,,0.1334924647,0.3430359515
,,,,,,0.132917976,0.3453381270
,,,,,,0.1323243473,0.3477076424
,,,,,,0.1317152595,0.3501466282
,,,,,,0.1310877761,0.3526606225
,,,,,,0.1304382845,0.3552560293
,,,,,,0.1297688116,0.3579365823
,,,,,,0.1290769763,0.3607087594
,,,,,,0.1283582872,0.3635808908
,,,,,,0.1276151810,0.36655759
,,,,,,0.1268420914,0.3696490112
,,,,,,0.126039954,0.3728617442
,,,,,,0.1252034883,0.3762072728
,,,,,,0.124333212,0.3796938012
,,,,,,0.1234225411,0.3833356178
,,,,,,0.1224733473,0.3871415648
,,,,,,0.1214755192,0.3911310686
,,,,,,0.1204291599,0.3953167149
,,,,,,0.1193296697,0.3997162713
,,,,,,0.1181718998,0.4043496722
,,,,,,0.1169502,0.40923923
,,,,,,0.1156449669,0.4144233679
,,,,,,0.1143332379,0.4198448032
,,,,,,0.1128673916,0.4256777419
,,,,,,0.1112998428,0.4318983141
,,,,,,0.1096238024,0.4385454486
,,,,,,0.1078350208,0.4456590708
,,,,,,0.1059955730,0.4532012806
,,,,,,0.1038906919,0.4614811743
,,,,,,0.1017808022,0.4702213028
,,,,,,0.0992722553,0.4800000527
,,,,,,0.0967798773,0.4903268761
,,,,,,0.0937544157,0.5020612955
,,,,,,0.0907225855,0.5145374174
,,,,,,0.0870331836,0.5288638522
,,,,,,0.0832306858,0.5443344048
,,,,,,0.1580026650,0.2305406483
,,,,,,0.1564510813,0.2314821987
,,,,,,0.1548837224,0.2324326830
,,,,,,0.1533000203,0.2333934158
,,,,,,0.1516991937,0.2343655207
,,,,,,0.1500877346,0.2353560290
,,,,,,0.1484441428,0.2363492935
,,,,,,0.1467939319,0.2373674496
,,,,,,0.1451015654,0.2383854023
,,,,,,0.1434046122,0.2394329884
,,,,,,0.1416588085,0.2404808517
,,,,,,0.1399056075,0.241559761
,,,,,,0.1381015766,0.2426432409
,,,,,,0.1362837163,0.2437573305
,,,,,,0.1344370817,0.2448944834
,,,,,,0.1325262433,0.2460371796
,,,,,,0.130600088,0.2472158995
,,,,,,0.1286369216,0.2484207072
,,,,,,0.1266054604,0.2496388937
,,,,,,0.1245470777,0.2508942797
,,,,,,0.1224423233,0.2521800267
,,,,,,0.1202886220,0.2534980774
,,,,,,0.1180822323,0.2548500857
,,,,,,0.1157846377,0.2562246337
,,,,,,0.1134491725,0.2576467761
,,,,,,0.1110486105,0.2591095646
,,,,,,0.1085785671,0.2606156021
,,,,,,0.1060342975,0.2621677031
,,,,,,0.1034102999,0.2637688139
,,,,,,0.1007006932,0.2654221861
,,,,,,0.097899819,0.2671315613
,,,,,,0.0950002608,0.2689006947
,,,,,,0.0919959178,0.2707341719
,,,,,,0.0888780884,0.2726365292
,,,,,,0.0856382792,0.2746129886
,,,,,,0.0822669707,0.2766692469
,,,,,,0.0787544575,0.2788116905
,,,,,,0.0750884372,0.2810471225
,,,,,,0.0712569506,0.2833833095
,,,,,,0.0672460944,0.2858287605
,,,,,,0.0630397361,0.2883928893
,,,,,,0.0586208578,0.2910862943
,,,,,,0.0539708334,0.2939208273
,,,,,,0.0490668606,0.2969097085
,,,,,,0.0437410573,0.3000679156
,,,,,,0.0382405959,0.3034150962
,,,,,,0.0324017945,0.3069682131
,,,,,,0.0261883454,0.3107492568
,,,,,,0.0195588388,0.3147834295
,,,,,,0.012465578,0.3190997561
,,,,,,0.004853227,0.3237318506
,,,,,,-0.0033421364,0.3287187949
,,,,,,-0.0121956081,0.3341063690
,,,,,,-0.0217954561,0.3399484926
,,,,,,-0.0322456507,0.3463090096
,,,,,,-0.0436717952,0.3532644511
,,,,,,-0.0562244757,0.3609069523
,,,,,,-0.0700844249,0.3693480314
,,,,,,-0.0854746495,0.3787247711
,,,,,,-0.1026694245,0.3892066373
,,,,,,-0.1220111605,0.4010057401
,,,,,,-0.1439330102,0.4143909930
,,,,,,-0.1689882318,0.4297073744
,,,,,,-0.1978954394,0.4474045018
,,,,,,-0.2316021956,0.4680778012
,,,,,,-0.2747068256,0.4938072102
,,,,,,-0.3242213037,0.5239884357
,,,,,,-0.3850666837,0.5611489141
,,,,,,-0.4614783852,0.6079347392
,,,,,,-0.5599403841,0.6684241470
,,,,,,0.1541956990,0.1739076860
,,,,,,0.1516537111,0.1746869852
,,,,,,0.1490858397,0.1754704017
,,,,,,0.1464943282,0.1762650567
,,,,,,0.1438725420,0.1770645717
,,,,,,0.1412231969,0.1778765636
,,,,,,0.1385393124,0.1786949386
,,,,,,0.1358232707,0.1795266727
,,,,,,0.1330687416,0.1803672718
,,,,,,0.1302764015,0.1812214672
,,,,,,0.1274425618,0.1820886031
,,,,,,0.1245642989,0.1829692460
,,,,,,0.1216388482,0.183864361
,,,,,,0.1186610006,0.1847725742
,,,,,,0.1156264961,0.1856939924
,,,,,,0.1125589663,0.1866560208
,,,,,,0.1094083809,0.1876140165
,,,,,,0.1061916061,0.1885899535
,,,,,,0.1029063339,0.1895867045
,,,,,,0.0995507602,0.1906076443
,,,,,,0.0961406109,0.1916703675
,,,,,,0.0926167076,0.1927319814
,,,,,,0.0890482573,0.1938528259
,,,,,,0.0853346648,0.1949620731
,,,,,,0.0815788684,0.1961420050
,,,,,,0.0776534160,0.1973085401
,,,,,,0.0736780688,0.1985509676
,,,,,,0.0695199872,0.1997885831
,,,,,,0.0652891972,0.2010993975
,,,,,,0.0609389680,0.2024602077
,,,,,,0.0563529452,0.2038135131
,,,,,,0.0516847636,0.2052557616
,,,,,,0.0468626065,0.2067544990
,,,,,,0.0417741827,0.2082638036
,,,,,,0.0365577968,0.2098640949
,,,,,,0.0311440916,0.2115313279
,,,,,,0.0255169248,0.2132697736
,,,,,,0.0196583019,0.2150841338
,,,,,,0.0134150101,0.2169285147
,,,,,,0.0069824754,0.2188959690
,,,,,,0.0002497398,0.2209583578
,,,,,,-0.0068099538,0.2231235052
,,,,,,-0.0142269046,0.2254000726
,,,,,,-0.0220345750,0.2277979862
,,,,,,-0.0302704654,0.230328484
,,,,,,-0.0389775466,0.2330041180
,,,,,,-0.048203344,0.2358394575
,,,,,,-0.0580027491,0.2388508942
,,,,,,-0.0684375939,0.2420573849
,,,,,,-0.0795795581,0.2454805567
,,,,,,-0.0915107982,0.2491454868
,,,,,,-0.1043258996,0.2530813634
,,,,,,-0.1181362901,0.2573220532
,,,,,,-0.1330707966,0.2619075473
,,,,,,-0.1492830453,0.2668848709
,,,,,,-0.1669554821,0.2723100192
,,,,,,-0.1863053569,0.2782502252
,,,,,,-0.2075969724,0.2847866568
,,,,,,-0.2311512704,0.2920184714
,,,,,,-0.2588075598,0.3000679156
,,,,,,-0.2884459714,0.3091174448
,,,,,,-0.3219345792,0.3193419409
,,,,,,-0.3601032286,0.3309939877
,,,,,,-0.4040362748,0.3444041549
,,,,,,-0.4551821577,0.3600137276
,,,,,,-0.5155237602,0.3784258047
,,,,,,-0.5878414963,0.4004864616
,,,,,,-0.6761474411,0.4274189349
,,,,,,0.1295033035,0.2965584854
,,,,,,0.1276714761,0.2982817604
,,,,,,0.1257385562,0.3000679156
,,,,,,0.1237659254,0.3019222426
,,,,,,0.1217159128,0.3038492880
,,,,,,0.1195825604,0.3058546619
,,,,,,0.1173593478,0.3079445357
,,,,,,0.1150390278,0.3101257209
,,,,,,0.1126136074,0.3124057516
,,,,,,0.1100741355,0.3147929949
,,,,,,0.1074106962,0.3172967593
,,,,,,0.1046124607,0.3199273979
,,,,,,0.1016671577,0.3226965120
,,,,,,0.0985610653,0.3256171174
,,,,,,0.0952784300,0.3287039381
,,,,,,0.0918022522,0.3319734567
,,,,,,0.0881128683,0.3354444366
,,,,,,0.0841876906,0.3391383016
,,,,,,0.0800018321,0.3430793038
,,,,,,0.0755258704,0.3472955134
,,,,,,0.0707267506,0.3518190605
,,,,,,0.0655667045,0.3566869821
,,,,,,0.0600017361,0.3619423803
,,,,,,0.0537741907,0.3677148388
,,,,,,0.0471590637,0.3739406396
,,,,,,0.0399379944,0.3807446607
,,,,,,0.0320240419,0.3882127231
,,,,,,0.0233138980,0.3964474841
,,,,,,0.0132961405,0.4057617342
,,,,,,0.0023799677,0.4160464304
,,,,,,-0.0098516095,0.4275996297
,,,,,,-0.0241373706,0.4409389532
,,,,,,-0.0402093425,0.4560737929
,,,,,,-0.058660399,0.4735130782
,,,,,,-0.0810665269,0.494444419
,,,,,,-0.1070201861,0.5189320283
,,,,,,-0.1393197239,0.5491779599
,,,,,,-0.1784179186,0.5860460898
